"LOCATION","Location","PLASTICS_POLYMER","Plastics polymer","PLASTICS_APPLICATIONS","Plastics applications","Value","Flag Codes","Flags"
"OPA","OECD Asia","MARINE_COATINGS","Marine coatings","MARINE_COATINGS","Marine coatings",0.000070459,,
"OPA","OECD Asia","LDPE_LLDPE","LDPE, LLDPE","INDUSTRIAL_MACHINERY","Industrial/machinery",0.000042091,,
"OPA","OECD Asia","HDPE","HDPE","INDUSTRIAL_MACHINERY","Industrial/machinery",0.000039507,,
"OPA","OECD Asia","PP","PP","INDUSTRIAL_MACHINERY","Industrial/machinery",0.000057752,,
"OPA","OECD Asia","PUR","PUR","INDUSTRIAL_MACHINERY","Industrial/machinery",0.000077761,,
"OPA","OECD Asia","HDPE","HDPE","PERSONAL_CARE_PRODUCTS","Personal care products",0.001072006,,
"OPA","OECD Asia","PP","PP","PERSONAL_CARE_PRODUCTS","Personal care products",0.000027668,,
"OPA","OECD Asia","FIBERS","Fibres","TEXTILE_SECTOR_-_CLOTHING","Textile sector - clothing",0.780837051,,
"OPA","OECD Asia","BIOPLASTICS","Bioplastics","TEXTILE_SECTOR_-_CLOTHING","Textile sector - clothing",0.007015008,,
"OPA","OECD Asia","FIBERS","Fibres","TEXTILE_SECTOR_-_OTHERS","Textile sector - others",0.376603592,,
"OPA","OECD Asia","ROAD_MARKING_COATINGS","Road marking coatings","ROAD_MARKING","Road marking",0.033246027,,
"OPA","OECD Asia","ELASTOMERS_TYRES","Elastomers (tyres)","TRANSPORTATION_-_TYRES","Transportation - tyres",0.000905514,,
"OCE","OECD Oceania","OTHER","Other","OTHER","Other",0.070599087,,
"OCE","OECD Oceania","LDPE_LLDPE","LDPE, LLDPE","OTHER","Other",0.010980059,,
"OCE","OECD Oceania","HDPE","HDPE","OTHER","Other",0.008408139,,
"OCE","OECD Oceania","PS","PS","OTHER","Other",0.004225104,,
"OCE","OECD Oceania","PVC","PVC","OTHER","Other",0.013781858,,
"OCE","OECD Oceania","PUR","PUR","OTHER","Other",0.011890437,,
"OCE","OECD Oceania","FIBERS","Fibres","OTHER","Other",0.024043184,,
"OCE","OECD Oceania","BIOPLASTICS","Bioplastics","OTHER","Other",0.000592511,,
"OCE","OECD Oceania","ABS_ASA_SAN","ABS, ASA, SAN","OTHER","Other",0.001641029,,
"OCE","OECD Oceania","OTHER","Other","PACKAGING","Packaging",0.004821724,,
"OCE","OECD Oceania","LDPE_LLDPE","LDPE, LLDPE","PACKAGING","Packaging",0.106334871,,
"OCE","OECD Oceania","HDPE","HDPE","PACKAGING","Packaging",0.101322917,,
"OCE","OECD Oceania","PP","PP","PACKAGING","Packaging",0.110542455,,
"OCE","OECD Oceania","PS","PS","PACKAGING","Packaging",0.018137772,,
"OCE","OECD Oceania","PVC","PVC","PACKAGING","Packaging",0.010955638,,
"OCE","OECD Oceania","PET","PET","PACKAGING","Packaging",0.074317548,,
"OCE","OECD Oceania","PUR","PUR","PACKAGING","Packaging",0.001028305,,
"OCE","OECD Oceania","BIOPLASTICS","Bioplastics","PACKAGING","Packaging",0.004075834,,
"OCE","OECD Oceania","OTHER","Other","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.01006084,,
"OCE","OECD Oceania","LDPE_LLDPE","LDPE, LLDPE","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.019225517,,
"OCE","OECD Oceania","HDPE","HDPE","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.014300513,,
"OCE","OECD Oceania","PP","PP","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.041715104,,
"OCE","OECD Oceania","PS","PS","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.012563713,,
"OCE","OECD Oceania","PVC","PVC","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.005926871,,
"OCE","OECD Oceania","PUR","PUR","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.00535747,,
"OCE","OECD Oceania","BIOPLASTICS","Bioplastics","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.000425786,,
"OCE","OECD Oceania","ABS_ASA_SAN","ABS, ASA, SAN","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.010164246,,
"OCE","OECD Oceania","OTHER","Other","BUILDING_AND_CONSTRUCTION","Building & construction",0.021165893,,
"OCE","OECD Oceania","LDPE_LLDPE","LDPE, LLDPE","BUILDING_AND_CONSTRUCTION","Building & construction",0.006573225,,
"OCE","OECD Oceania","HDPE","HDPE","BUILDING_AND_CONSTRUCTION","Building & construction",0.019779064,,
"OCE","OECD Oceania","PP","PP","BUILDING_AND_CONSTRUCTION","Building & construction",0.010698861,,
"OCE","OECD Oceania","PS","PS","BUILDING_AND_CONSTRUCTION","Building & construction",0.013365931,,
"OCE","OECD Oceania","PVC","PVC","BUILDING_AND_CONSTRUCTION","Building & construction",0.072554978,,
"OCE","OECD Oceania","PUR","PUR","BUILDING_AND_CONSTRUCTION","Building & construction",0.011354018,,
"OCE","OECD Oceania","BIOPLASTICS","Bioplastics","BUILDING_AND_CONSTRUCTION","Building & construction",0.00021546,,
"OCE","OECD Oceania","ABS_ASA_SAN","ABS, ASA, SAN","BUILDING_AND_CONSTRUCTION","Building & construction",0.000608992,,
"OCE","OECD Oceania","OTHER","Other","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.009498765,,
"OCE","OECD Oceania","LDPE_LLDPE","LDPE, LLDPE","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.002548889,,
"OCE","OECD Oceania","HDPE","HDPE","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.000804609,,
"OCE","OECD Oceania","PP","PP","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.005958868,,
"OCE","OECD Oceania","PS","PS","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.002814193,,
"OCE","OECD Oceania","PVC","PVC","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.002386964,,
"OCE","OECD Oceania","PUR","PUR","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.001503701,,
"OCE","OECD Oceania","BIOPLASTICS","Bioplastics","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.000081613,,
"OCE","OECD Oceania","ABS_ASA_SAN","ABS, ASA, SAN","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.004210267,,
"OCE","OECD Oceania","OTHER","Other","TRANSPORTATION_-_OTHER","Transportation - other",0.235469307,,
"OCE","OECD Oceania","LDPE_LLDPE","LDPE, LLDPE","TRANSPORTATION_-_OTHER","Transportation - other",0.004195436,,
"OCE","OECD Oceania","HDPE","HDPE","TRANSPORTATION_-_OTHER","Transportation - other",0.018953256,,
"OCE","OECD Oceania","PP","PP","TRANSPORTATION_-_OTHER","Transportation - other",0.087529789,,
"OCE","OECD Oceania","PVC","PVC","TRANSPORTATION_-_OTHER","Transportation - other",0.012064553,,
"OCE","OECD Oceania","PUR","PUR","TRANSPORTATION_-_OTHER","Transportation - other",0.028372328,,
"OCE","OECD Oceania","FIBERS","Fibres","TRANSPORTATION_-_OTHER","Transportation - other",0.050434634,,
"OCE","OECD Oceania","BIOPLASTICS","Bioplastics","TRANSPORTATION_-_OTHER","Transportation - other",0.00144464,,
"OCE","OECD Oceania","ABS_ASA_SAN","ABS, ASA, SAN","TRANSPORTATION_-_OTHER","Transportation - other",0.012388416,,
"OCE","OECD Oceania","MARINE_COATINGS","Marine coatings","MARINE_COATINGS","Marine coatings",0.001372686,,
"OCE","OECD Oceania","LDPE_LLDPE","LDPE, LLDPE","INDUSTRIAL_MACHINERY","Industrial/machinery",0.00077008,,
"OCE","OECD Oceania","HDPE","HDPE","INDUSTRIAL_MACHINERY","Industrial/machinery",0.000705581,,
"OCE","OECD Oceania","PP","PP","INDUSTRIAL_MACHINERY","Industrial/machinery",0.001072414,,
"OCE","OECD Oceania","PUR","PUR","INDUSTRIAL_MACHINERY","Industrial/machinery",0.001083945,,
"OCE","OECD Oceania","HDPE","HDPE","PERSONAL_CARE_PRODUCTS","Personal care products",0.000302829,,
"OCE","OECD Oceania","PP","PP","PERSONAL_CARE_PRODUCTS","Personal care products",0.000007816,,
"OCE","OECD Oceania","FIBERS","Fibres","TEXTILE_SECTOR_-_CLOTHING","Textile sector - clothing",0.3453634,,
"OCE","OECD Oceania","BIOPLASTICS","Bioplastics","TEXTILE_SECTOR_-_CLOTHING","Textile sector - clothing",0.003366183,,
"OCE","OECD Oceania","FIBERS","Fibres","TEXTILE_SECTOR_-_OTHERS","Textile sector - others",0.132441725,,
"OCE","OECD Oceania","ROAD_MARKING_COATINGS","Road marking coatings","ROAD_MARKING","Road marking",0.001584772,,
"OCE","OECD Oceania","ELASTOMERS_TYRES","Elastomers (tyres)","TRANSPORTATION_-_TYRES","Transportation - tyres",0.070328363,,
"LAM","Latin America","OTHER","Other","OTHER","Other",1.773880269,,
"LAM","Latin America","LDPE_LLDPE","LDPE, LLDPE","OTHER","Other",0.29955904,,
"LAM","Latin America","HDPE","HDPE","OTHER","Other",0.243792694,,
"LAM","Latin America","PS","PS","OTHER","Other",0.1069594,,
"LAM","Latin America","PVC","PVC","OTHER","Other",0.367609901,,
"LAM","Latin America","PUR","PUR","OTHER","Other",0.29687175,,
"LAM","Latin America","FIBERS","Fibres","OTHER","Other",0.598600724,,
"LAM","Latin America","BIOPLASTICS","Bioplastics","OTHER","Other",0.01426918,,
"LAM","Latin America","ABS_ASA_SAN","ABS, ASA, SAN","OTHER","Other",0.040878258,,
"LAM","Latin America","OTHER","Other","PACKAGING","Packaging",0.098496464,,
"LAM","Latin America","LDPE_LLDPE","LDPE, LLDPE","PACKAGING","Packaging",2.144299263,,
"LAM","Latin America","HDPE","HDPE","PACKAGING","Packaging",2.013141042,,
"LAM","Latin America","PP","PP","PACKAGING","Packaging",2.401371654,,
"LAM","Latin America","PS","PS","PACKAGING","Packaging",0.388655762,,
"LAM","Latin America","PVC","PVC","PACKAGING","Packaging",0.236757186,,
"LAM","Latin America","PET","PET","PACKAGING","Packaging",1.525367586,,
"LAM","Latin America","PUR","PUR","PACKAGING","Packaging",0.021935877,,
"LAM","Latin America","BIOPLASTICS","Bioplastics","PACKAGING","Packaging",0.083814683,,
"LAM","Latin America","OTHER","Other","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.236300284,,
"LAM","Latin America","LDPE_LLDPE","LDPE, LLDPE","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.4519441,,
"LAM","Latin America","HDPE","HDPE","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.31391306,,
"LAM","Latin America","PP","PP","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.997819216,,
"LAM","Latin America","PS","PS","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.296850503,,
"LAM","Latin America","PVC","PVC","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.141321063,,
"LAM","Latin America","PUR","PUR","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.125891952,,
"LAM","Latin America","BIOPLASTICS","Bioplastics","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.009661058,,
"LAM","Latin America","ABS_ASA_SAN","ABS, ASA, SAN","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.238978435,,
"LAM","Latin America","OTHER","Other","BUILDING_AND_CONSTRUCTION","Building & construction",0.029671286,,
"LAM","Latin America","LDPE_LLDPE","LDPE, LLDPE","BUILDING_AND_CONSTRUCTION","Building & construction",0.009371766,,
"LAM","Latin America","HDPE","HDPE","BUILDING_AND_CONSTRUCTION","Building & construction",0.02833737,,
"LAM","Latin America","PP","PP","BUILDING_AND_CONSTRUCTION","Building & construction",0.015248685,,
"LAM","Latin America","PS","PS","BUILDING_AND_CONSTRUCTION","Building & construction",0.018694971,,
"LAM","Latin America","PVC","PVC","BUILDING_AND_CONSTRUCTION","Building & construction",0.102944901,,
"LAM","Latin America","PUR","PUR","BUILDING_AND_CONSTRUCTION","Building & construction",0.015910129,,
"LAM","Latin America","BIOPLASTICS","Bioplastics","BUILDING_AND_CONSTRUCTION","Building & construction",0.000287592,,
"LAM","Latin America","ABS_ASA_SAN","ABS, ASA, SAN","BUILDING_AND_CONSTRUCTION","Building & construction",0.000853292,,
"LAM","Latin America","OTHER","Other","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.258310411,,
"LAM","Latin America","LDPE_LLDPE","LDPE, LLDPE","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.071467951,,
"LAM","Latin America","HDPE","HDPE","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.023072627,,
"LAM","Latin America","PP","PP","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.167445591,,
"LAM","Latin America","PS","PS","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.077254166,,
"LAM","Latin America","PVC","PVC","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.066162201,,
"LAM","Latin America","PUR","PUR","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.040854912,,
"LAM","Latin America","BIOPLASTICS","Bioplastics","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.002152872,,
"LAM","Latin America","ABS_ASA_SAN","ABS, ASA, SAN","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.114391164,,
"LAM","Latin America","OTHER","Other","TRANSPORTATION_-_OTHER","Transportation - other",0.588613015,,
"LAM","Latin America","LDPE_LLDPE","LDPE, LLDPE","TRANSPORTATION_-_OTHER","Transportation - other",0.010660945,,
"LAM","Latin America","HDPE","HDPE","TRANSPORTATION_-_OTHER","Transportation - other",0.048655971,,
"LAM","Latin America","PP","PP","TRANSPORTATION_-_OTHER","Transportation - other",0.219581051,,
"LAM","Latin America","PVC","PVC","TRANSPORTATION_-_OTHER","Transportation - other",0.03019649,,
"LAM","Latin America","PUR","PUR","TRANSPORTATION_-_OTHER","Transportation - other",0.070857052,,
"LAM","Latin America","FIBERS","Fibres","TRANSPORTATION_-_OTHER","Transportation - other",0.125955458,,
"LAM","Latin America","BIOPLASTICS","Bioplastics","TRANSPORTATION_-_OTHER","Transportation - other",0.003436925,,
"LAM","Latin America","ABS_ASA_SAN","ABS, ASA, SAN","TRANSPORTATION_-_OTHER","Transportation - other",0.030938831,,
"LAM","Latin America","MARINE_COATINGS","Marine coatings","MARINE_COATINGS","Marine coatings",0.022902235,,
"LAM","Latin America","LDPE_LLDPE","LDPE, LLDPE","INDUSTRIAL_MACHINERY","Industrial/machinery",0.029386008,,
"LAM","Latin America","HDPE","HDPE","INDUSTRIAL_MACHINERY","Industrial/machinery",0.027768818,,
"LAM","Latin America","PP","PP","INDUSTRIAL_MACHINERY","Industrial/machinery",0.040910809,,
"LAM","Latin America","PUR","PUR","INDUSTRIAL_MACHINERY","Industrial/machinery",0.039201637,,
"LAM","Latin America","HDPE","HDPE","PERSONAL_CARE_PRODUCTS","Personal care products",0.000824498,,
"LAM","Latin America","PP","PP","PERSONAL_CARE_PRODUCTS","Personal care products",0.00002128,,
"LAM","Latin America","FIBERS","Fibres","TEXTILE_SECTOR_-_CLOTHING","Textile sector - clothing",0.770541373,,
"LAM","Latin America","BIOPLASTICS","Bioplastics","TEXTILE_SECTOR_-_CLOTHING","Textile sector - clothing",0.00647672,,
"LAM","Latin America","FIBERS","Fibres","TEXTILE_SECTOR_-_OTHERS","Textile sector - others",0.704814728,,
"LAM","Latin America","ROAD_MARKING_COATINGS","Road marking coatings","ROAD_MARKING","Road marking",0.041945245,,
"LAM","Latin America","ELASTOMERS_TYRES","Elastomers (tyres)","TRANSPORTATION_-_TYRES","Transportation - tyres",0.167323175,,
"EU5","Other EU","OTHER","Other","OTHER","Other",0.138450179,,
"EU5","Other EU","LDPE_LLDPE","LDPE, LLDPE","OTHER","Other",0.021622171,,
"EU5","Other EU","HDPE","HDPE","OTHER","Other",0.016009182,,
"EU5","Other EU","PS","PS","OTHER","Other",0.008026023,,
"EU5","Other EU","PVC","PVC","OTHER","Other",0.026703084,,
"EU5","Other EU","PUR","PUR","OTHER","Other",0.023290598,,
"EU5","Other EU","FIBERS","Fibres","OTHER","Other",0.047092319,,
"EU5","Other EU","BIOPLASTICS","Bioplastics","OTHER","Other",0.001089482,,
"EU5","Other EU","ABS_ASA_SAN","ABS, ASA, SAN","OTHER","Other",0.003211648,,
"EU5","Other EU","OTHER","Other","PACKAGING","Packaging",0.008407705,,
"EU5","Other EU","LDPE_LLDPE","LDPE, LLDPE","PACKAGING","Packaging",0.184015689,,
"EU5","Other EU","HDPE","HDPE","PACKAGING","Packaging",0.174469935,,
"EU5","Other EU","PP","PP","PACKAGING","Packaging",0.190298285,,
"EU5","Other EU","PS","PS","PACKAGING","Packaging",0.031809845,,
"EU5","Other EU","PVC","PVC","PACKAGING","Packaging",0.01954771,,
"EU5","Other EU","PET","PET","PACKAGING","Packaging",0.132704904,,
"EU5","Other EU","PUR","PUR","PACKAGING","Packaging",0.001862212,,
"EU5","Other EU","BIOPLASTICS","Bioplastics","PACKAGING","Packaging",0.006929073,,
"EU5","Other EU","OTHER","Other","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.021065808,,
"EU5","Other EU","LDPE_LLDPE","LDPE, LLDPE","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.040438546,,
"EU5","Other EU","HDPE","HDPE","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.028592111,,
"EU5","Other EU","PP","PP","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.084955485,,
"EU5","Other EU","PS","PS","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.025577643,,
"EU5","Other EU","PVC","PVC","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.012273308,,
"EU5","Other EU","PUR","PUR","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.011218107,,
"EU5","Other EU","BIOPLASTICS","Bioplastics","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.000841173,,
"EU5","Other EU","ABS_ASA_SAN","ABS, ASA, SAN","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.021296103,,
"EU5","Other EU","OTHER","Other","BUILDING_AND_CONSTRUCTION","Building & construction",0.020535352,,
"EU5","Other EU","LDPE_LLDPE","LDPE, LLDPE","BUILDING_AND_CONSTRUCTION","Building & construction",0.006498804,,
"EU5","Other EU","HDPE","HDPE","BUILDING_AND_CONSTRUCTION","Building & construction",0.019685718,,
"EU5","Other EU","PP","PP","BUILDING_AND_CONSTRUCTION","Building & construction",0.010559533,,
"EU5","Other EU","PS","PS","BUILDING_AND_CONSTRUCTION","Building & construction",0.012506111,,
"EU5","Other EU","PVC","PVC","BUILDING_AND_CONSTRUCTION","Building & construction",0.069337779,,
"EU5","Other EU","PUR","PUR","BUILDING_AND_CONSTRUCTION","Building & construction",0.011006528,,
"EU5","Other EU","BIOPLASTICS","Bioplastics","BUILDING_AND_CONSTRUCTION","Building & construction",0.000194531,,
"EU5","Other EU","ABS_ASA_SAN","ABS, ASA, SAN","BUILDING_AND_CONSTRUCTION","Building & construction",0.000590273,,
"EU5","Other EU","OTHER","Other","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.026700198,,
"EU5","Other EU","LDPE_LLDPE","LDPE, LLDPE","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.007231444,,
"EU5","Other EU","HDPE","HDPE","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.002241504,,
"EU5","Other EU","PP","PP","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.016893237,,
"EU5","Other EU","PS","PS","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.007708992,,
"EU5","Other EU","PVC","PVC","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.00668122,,
"EU5","Other EU","PUR","PUR","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.004229606,,
"EU5","Other EU","BIOPLASTICS","Bioplastics","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.000217465,,
"EU5","Other EU","ABS_ASA_SAN","ABS, ASA, SAN","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.011842629,,
"EU5","Other EU","OTHER","Other","TRANSPORTATION_-_OTHER","Transportation - other",0.290316198,,
"EU5","Other EU","LDPE_LLDPE","LDPE, LLDPE","TRANSPORTATION_-_OTHER","Transportation - other",0.005196714,,
"EU5","Other EU","HDPE","HDPE","TRANSPORTATION_-_OTHER","Transportation - other",0.023511412,,
"EU5","Other EU","PP","PP","TRANSPORTATION_-_OTHER","Transportation - other",0.108249106,,
"EU5","Other EU","PVC","PVC","TRANSPORTATION_-_OTHER","Transportation - other",0.014761022,,
"EU5","Other EU","PUR","PUR","TRANSPORTATION_-_OTHER","Transportation - other",0.034976779,,
"EU5","Other EU","FIBERS","Fibres","TRANSPORTATION_-_OTHER","Transportation - other",0.062174704,,
"EU5","Other EU","BIOPLASTICS","Bioplastics","TRANSPORTATION_-_OTHER","Transportation - other",0.001703015,,
"EU5","Other EU","ABS_ASA_SAN","ABS, ASA, SAN","TRANSPORTATION_-_OTHER","Transportation - other",0.015272166,,
"EU5","Other EU","MARINE_COATINGS","Marine coatings","MARINE_COATINGS","Marine coatings",0.004397931,,
"EU5","Other EU","LDPE_LLDPE","LDPE, LLDPE","INDUSTRIAL_MACHINERY","Industrial/machinery",0.000079279,,
"EU5","Other EU","HDPE","HDPE","INDUSTRIAL_MACHINERY","Industrial/machinery",0.000074411,,
"EU5","Other EU","PP","PP","INDUSTRIAL_MACHINERY","Industrial/machinery",0.000108777,,
"EU5","Other EU","PUR","PUR","INDUSTRIAL_MACHINERY","Industrial/machinery",0.000103454,,
"EU5","Other EU","HDPE","HDPE","PERSONAL_CARE_PRODUCTS","Personal care products",0.000148005,,
"EU5","Other EU","PP","PP","PERSONAL_CARE_PRODUCTS","Personal care products",0.00000382,,
"EU5","Other EU","FIBERS","Fibres","TEXTILE_SECTOR_-_CLOTHING","Textile sector - clothing",0.183806495,,
"EU5","Other EU","BIOPLASTICS","Bioplastics","TEXTILE_SECTOR_-_CLOTHING","Textile sector - clothing",0.001648572,,
"EU5","Other EU","FIBERS","Fibres","TEXTILE_SECTOR_-_OTHERS","Textile sector - others",0.088763336,,
"EU5","Other EU","ROAD_MARKING_COATINGS","Road marking coatings","ROAD_MARKING","Road marking",0.004085983,,
"EU5","Other EU","ELASTOMERS_TYRES","Elastomers (tyres)","TRANSPORTATION_-_TYRES","Transportation - tyres",0.077094583,,
"RAN","Other Eurasia","OTHER","Other","OTHER","Other",0.988041726,,
"RAN","Other Eurasia","LDPE_LLDPE","LDPE, LLDPE","OTHER","Other",0.15061595,,
"RAN","Other Eurasia","HDPE","HDPE","OTHER","Other",0.113024584,,
"RAN","Other Eurasia","PS","PS","OTHER","Other",0.059664195,,
"RAN","Other Eurasia","PVC","PVC","OTHER","Other",0.194618522,,
"RAN","Other Eurasia","PUR","PUR","OTHER","Other",0.16681565,,
"RAN","Other Eurasia","FIBERS","Fibres","OTHER","Other",0.337122313,,
"RAN","Other Eurasia","BIOPLASTICS","Bioplastics","OTHER","Other",0.008008446,,
"RAN","Other Eurasia","ABS_ASA_SAN","ABS, ASA, SAN","OTHER","Other",0.023012354,,
"RAN","Other Eurasia","OTHER","Other","PACKAGING","Packaging",0.062856146,,
"RAN","Other Eurasia","LDPE_LLDPE","LDPE, LLDPE","PACKAGING","Packaging",1.367454056,,
"RAN","Other Eurasia","HDPE","HDPE","PACKAGING","Packaging",1.195508219,,
"RAN","Other Eurasia","PP","PP","PACKAGING","Packaging",1.422124604,,
"RAN","Other Eurasia","PS","PS","PACKAGING","Packaging",0.241937361,,
"RAN","Other Eurasia","PVC","PVC","PACKAGING","Packaging",0.146837287,,
"RAN","Other Eurasia","PET","PET","PACKAGING","Packaging",0.920697324,,
"RAN","Other Eurasia","PUR","PUR","PACKAGING","Packaging",0.013640115,,
"RAN","Other Eurasia","BIOPLASTICS","Bioplastics","PACKAGING","Packaging",0.051996066,,
"RAN","Other Eurasia","OTHER","Other","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.149814284,,
"RAN","Other Eurasia","LDPE_LLDPE","LDPE, LLDPE","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.285296826,,
"RAN","Other Eurasia","HDPE","HDPE","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.190259976,,
"RAN","Other Eurasia","PP","PP","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.610589113,,
"RAN","Other Eurasia","PS","PS","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.188469351,,
"RAN","Other Eurasia","PVC","PVC","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.089417256,,
"RAN","Other Eurasia","PUR","PUR","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.079813477,,
"RAN","Other Eurasia","BIOPLASTICS","Bioplastics","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.006114496,,
"RAN","Other Eurasia","ABS_ASA_SAN","ABS, ASA, SAN","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.151584316,,
"RAN","Other Eurasia","OTHER","Other","BUILDING_AND_CONSTRUCTION","Building & construction",0.088816392,,
"RAN","Other Eurasia","LDPE_LLDPE","LDPE, LLDPE","BUILDING_AND_CONSTRUCTION","Building & construction",0.027995193,,
"RAN","Other Eurasia","HDPE","HDPE","BUILDING_AND_CONSTRUCTION","Building & construction",0.084465513,,
"RAN","Other Eurasia","PP","PP","BUILDING_AND_CONSTRUCTION","Building & construction",0.045552069,,
"RAN","Other Eurasia","PS","PS","BUILDING_AND_CONSTRUCTION","Building & construction",0.056295783,,
"RAN","Other Eurasia","PVC","PVC","BUILDING_AND_CONSTRUCTION","Building & construction",0.305747592,,
"RAN","Other Eurasia","PUR","PUR","BUILDING_AND_CONSTRUCTION","Building & construction",0.047632322,,
"RAN","Other Eurasia","BIOPLASTICS","Bioplastics","BUILDING_AND_CONSTRUCTION","Building & construction",0.000861556,,
"RAN","Other Eurasia","ABS_ASA_SAN","ABS, ASA, SAN","BUILDING_AND_CONSTRUCTION","Building & construction",0.002554718,,
"RAN","Other Eurasia","OTHER","Other","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.185342737,,
"RAN","Other Eurasia","LDPE_LLDPE","LDPE, LLDPE","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.051307634,,
"RAN","Other Eurasia","HDPE","HDPE","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.016591894,,
"RAN","Other Eurasia","PP","PP","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.120261278,,
"RAN","Other Eurasia","PS","PS","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.05551906,,
"RAN","Other Eurasia","PVC","PVC","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.047386988,,
"RAN","Other Eurasia","PUR","PUR","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.029317845,,
"RAN","Other Eurasia","BIOPLASTICS","Bioplastics","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.001541435,,
"RAN","Other Eurasia","ABS_ASA_SAN","ABS, ASA, SAN","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.082088107,,
